,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.10145381261420756,0.16578668398105822,0.7054569861112729,0.37782163710006356,0.0322096856737104
L1_linear,0.10145381261420756,1.0,0.8010593708697095,0.20771208572755684,0.4496917979688909,0.6142946646634823
L2_all_to_all,0.16578668398105822,0.8010593708697095,1.0,0.3134999455835884,0.6142946646634826,0.4496917979688907
L2_all_to_all_re_upload,0.7054569861112729,0.20771208572755684,0.3134999455835884,1.0,0.6142946646634826,0.07775989643932948
L2_linear,0.37782163710006356,0.4496917979688909,0.6142946646634826,0.6142946646634826,1.0,0.20771208572755673
L2_re_upload,0.0322096856737104,0.6142946646634823,0.4496917979688907,0.07775989643932948,0.20771208572755673,1.0
