,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.6142946646634823,0.25683925795785645,0.9497712193634843,0.850106739138526,0.37782163710006356
L1_linear,0.6142946646634823,1.0,0.5287333251214298,0.5707503880581739,0.4883504271844812,0.7054569861112732
L2_all_to_all,0.25683925795785645,0.5287333251214298,1.0,0.23135040777413796,0.18587673236587576,0.8010593708697095
L2_all_to_all_re_upload,0.9497712193634843,0.5707503880581739,0.23135040777413796,1.0,0.8997412986871713,0.3447042220069575
L2_linear,0.850106739138526,0.4883504271844812,0.18587673236587576,0.8997412986871713,1.0,0.2842146925863074
L2_re_upload,0.37782163710006356,0.7054569861112732,0.8010593708697095,0.3447042220069575,0.2842146925863074,1.0
