,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.0081509715935027,0.25683925795785645,0.008150971593502691,0.05878172135535891,0.7054569861112736
L1_linear,0.0081509715935027,1.0,0.00015705228423075086,1.2131545083660686e-07,0.4496917979688909,0.023342202012890816
L2_all_to_all,0.25683925795785645,0.00015705228423075086,1.0,0.1305700181157363,0.002496908915141548,0.1305700181157362
L2_all_to_all_re_upload,0.008150971593502691,1.2131545083660686e-07,0.1305700181157363,1.0,5.7447119191568595e-06,0.002496908915141548
L2_linear,0.05878172135535891,0.4496917979688909,0.002496908915141548,5.7447119191568595e-06,1.0,0.1305700181157362
L2_re_upload,0.7054569861112736,0.023342202012890816,0.1305700181157362,0.002496908915141548,0.1305700181157362,1.0
