,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.4496917979688909,0.7054569861112732,0.16578668398105845,1.0,0.8997412986871713
L1_linear,0.4496917979688909,1.0,0.7054569861112736,0.5287333251214302,0.4496917979688909,0.5287333251214302
L2_all_to_all,0.7054569861112732,0.7054569861112736,1.0,0.3134999455835884,0.7054569861112732,0.8010593708697095
L2_all_to_all_re_upload,0.16578668398105845,0.5287333251214302,0.3134999455835884,1.0,0.16578668398105845,0.20771208572755684
L2_linear,1.0,0.4496917979688909,0.7054569861112732,0.16578668398105845,1.0,0.8997412986871713
L2_re_upload,0.8997412986871713,0.5287333251214302,0.8010593708697095,0.20771208572755684,0.8997412986871713,1.0
