,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.1904302638255243,0.04953461343562674,0.1904302638255243,0.002250226568085791,0.029096331741252195
L1_linear,0.1904302638255243,1.0,0.5126907602619235,1.0,0.08085559837005224,0.3827330888852263
L2_all_to_all,0.04953461343562674,0.5126907602619235,1.0,0.5126907602619235,0.27523352407483426,0.8272593465627115
L2_all_to_all_re_upload,0.1904302638255243,1.0,0.5126907602619235,1.0,0.08085559837005224,0.3827330888852263
L2_linear,0.002250226568085791,0.08085559837005224,0.27523352407483426,0.08085559837005224,1.0,0.38273308888522584
L2_re_upload,0.029096331741252195,0.3827330888852263,0.8272593465627115,0.3827330888852263,0.38273308888522584,1.0
