,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.27523352407483437,0.12663045794761718,0.1904302638255243,0.002250226568085791,0.00455634980318514
L1_linear,0.27523352407483437,1.0,0.6625205835400574,0.8272593465627112,0.04953461343562668,0.08085559837005228
L2_all_to_all,0.12663045794761718,0.6625205835400574,1.0,0.8272593465627112,0.12663045794761718,0.1904302638255242
L2_all_to_all_re_upload,0.1904302638255243,0.8272593465627112,0.8272593465627112,1.0,0.08085559837005224,0.12663045794761726
L2_linear,0.002250226568085791,0.04953461343562668,0.12663045794761718,0.08085559837005224,1.0,0.8272593465627109
L2_re_upload,0.00455634980318514,0.08085559837005228,0.1904302638255242,0.12663045794761726,0.8272593465627109,1.0
