,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.6142946646634823,0.11529061707139364,0.3447042220069575,0.25683925795785656,0.4496917979688907
L1_linear,0.6142946646634823,1.0,0.2842146925863076,0.6592430036926307,0.5287333251214302,0.8010593708697095
L2_all_to_all,0.11529061707139364,0.2842146925863076,1.0,0.5287333251214302,0.6592430036926307,0.4128303323781436
L2_all_to_all_re_upload,0.3447042220069575,0.6592430036926307,0.5287333251214302,1.0,0.850106739138526,0.850106739138526
L2_linear,0.25683925795785656,0.5287333251214302,0.6592430036926307,0.850106739138526,1.0,0.7054569861112736
L2_re_upload,0.4496917979688907,0.8010593708697095,0.4128303323781436,0.850106739138526,0.7054569861112736,1.0
