,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.41283033237814337,0.1305700181157362,0.16578668398105822,0.08897301170181333,0.16578668398105822
L1_linear,0.41283033237814337,1.0,0.4883504271844812,0.5707503880581739,0.377821637100064,0.5707503880581739
L2_all_to_all,0.1305700181157362,0.4883504271844812,1.0,0.8997412986871713,0.850106739138526,0.8997412986871713
L2_all_to_all_re_upload,0.16578668398105822,0.5707503880581739,0.8997412986871713,1.0,0.7527841326498471,1.0
L2_linear,0.08897301170181333,0.377821637100064,0.850106739138526,0.7527841326498471,1.0,0.7527841326498471
L2_re_upload,0.16578668398105822,0.5707503880581739,0.8997412986871713,1.0,0.7527841326498471,1.0
