,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.41283033237814304,0.05878172135535883,0.31349994558358774,0.2842146925863074,0.2077120857275565
L1_linear,0.41283033237814304,1.0,0.2842146925863076,0.850106739138526,0.8010593708697098,0.6592430036926307
L2_all_to_all,0.05878172135535883,0.2842146925863076,1.0,0.377821637100064,0.41283033237814337,0.5287333251214302
L2_all_to_all_re_upload,0.31349994558358774,0.850106739138526,0.377821637100064,1.0,0.9497712193634843,0.8010593708697095
L2_linear,0.2842146925863074,0.8010593708697098,0.41283033237814337,0.9497712193634843,1.0,0.8501067391385255
L2_re_upload,0.2077120857275565,0.6592430036926307,0.5287333251214302,0.8010593708697095,0.8501067391385255,1.0
