,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.4496917979688907,0.5287333251214298,0.6592430036926303,0.8997412986871718,0.18587673236587576
L1_linear,0.4496917979688907,1.0,0.8997412986871713,0.7527841326498471,0.377821637100064,0.5707503880581739
L2_all_to_all,0.5287333251214298,0.8997412986871713,1.0,0.850106739138526,0.4496917979688909,0.4883504271844812
L2_all_to_all_re_upload,0.6592430036926303,0.7527841326498471,0.850106739138526,1.0,0.5707503880581739,0.377821637100064
L2_linear,0.8997412986871718,0.377821637100064,0.4496917979688909,0.5707503880581739,1.0,0.14737561862304674
L2_re_upload,0.18587673236587576,0.5707503880581739,0.4883504271844812,0.377821637100064,0.14737561862304674,1.0
