,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.7054569861112732,0.20771208572755684,0.850106739138526,1.0,0.2842146925863074
L1_linear,0.7054569861112732,1.0,0.1014538126142077,0.5707503880581739,0.7054569861112732,0.4883504271844812
L2_all_to_all,0.20771208572755684,0.1014538126142077,1.0,0.2842146925863076,0.20771208572755684,0.019764914871574717
L2_all_to_all_re_upload,0.850106739138526,0.5707503880581739,0.2842146925863076,1.0,0.850106739138526,0.20771208572755673
L2_linear,1.0,0.7054569861112732,0.20771208572755684,0.850106739138526,1.0,0.2842146925863074
L2_re_upload,0.2842146925863074,0.4883504271844812,0.019764914871574717,0.20771208572755673,0.2842146925863074,1.0
