,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,1.0,0.7054569861112732,0.9497712193634843,0.5287333251214302,0.3447042220069575
L1_linear,1.0,1.0,0.7054569861112732,0.9497712193634843,0.5287333251214302,0.3447042220069575
L2_all_to_all,0.7054569861112732,0.7054569861112732,1.0,0.6592430036926307,0.8010593708697098,0.18587673236587576
L2_all_to_all_re_upload,0.9497712193634843,0.9497712193634843,0.6592430036926307,1.0,0.4883504271844815,0.37782163710006356
L2_linear,0.5287333251214302,0.5287333251214302,0.8010593708697098,0.4883504271844815,1.0,0.11529061707139364
L2_re_upload,0.3447042220069575,0.3447042220069575,0.18587673236587576,0.37782163710006356,0.11529061707139364,1.0
