,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.25683925795785656,0.4496917979688909,0.25683925795785656,0.25683925795785656,0.1305700181157363
L1_linear,0.25683925795785656,1.0,0.05878172135535891,0.023342202012890816,0.023342202012890816,0.0081509715935027
L2_all_to_all,0.4496917979688909,0.05878172135535891,1.0,0.7054569861112732,0.7054569861112732,0.4496917979688909
L2_all_to_all_re_upload,0.25683925795785656,0.023342202012890816,0.7054569861112732,1.0,1.0,0.7054569861112736
L2_linear,0.25683925795785656,0.023342202012890816,0.7054569861112732,1.0,1.0,0.7054569861112736
L2_re_upload,0.1305700181157363,0.0081509715935027,0.4496917979688909,0.7054569861112736,0.7054569861112736,1.0
