,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.04381979280267483,0.3134999455835884,1.0,0.16578668398105845,0.20771208572755684
L1_linear,0.04381979280267483,1.0,0.31349994558358774,0.04381979280267483,0.5287333251214298,0.4496917979688907
L2_all_to_all,0.3134999455835884,0.31349994558358774,1.0,0.3134999455835884,0.7054569861112732,0.8010593708697095
L2_all_to_all_re_upload,1.0,0.04381979280267483,0.3134999455835884,1.0,0.16578668398105845,0.20771208572755684
L2_linear,0.16578668398105845,0.5287333251214298,0.7054569861112732,0.16578668398105845,1.0,0.8997412986871713
L2_re_upload,0.20771208572755684,0.4496917979688907,0.8010593708697095,0.20771208572755684,0.8997412986871713,1.0
