,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.1014538126142077,0.2568392579578568,0.7054569861112736,0.16578668398105845,0.2568392579578568
L1_linear,0.1014538126142077,1.0,0.6142946646634823,0.20771208572755673,0.8010593708697095,0.6142946646634823
L2_all_to_all,0.2568392579578568,0.6142946646634823,1.0,0.4496917979688909,0.8010593708697095,1.0
L2_all_to_all_re_upload,0.7054569861112736,0.20771208572755673,0.4496917979688909,1.0,0.31349994558358807,0.4496917979688909
L2_linear,0.16578668398105845,0.8010593708697095,0.8010593708697095,0.31349994558358807,1.0,0.8010593708697095
L2_re_upload,0.2568392579578568,0.6142946646634823,1.0,0.4496917979688909,0.8010593708697095,1.0
