,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.18587673236587587,0.31349994558358807,0.850106739138526,0.4128303323781436,0.6592430036926307
L1_linear,0.18587673236587587,1.0,0.7527841326498471,0.25683925795785656,0.6142946646634823,0.377821637100064
L2_all_to_all,0.31349994558358807,0.7527841326498471,1.0,0.41283033237814337,0.8501067391385255,0.5707503880581739
L2_all_to_all_re_upload,0.850106739138526,0.25683925795785656,0.41283033237814337,1.0,0.5287333251214302,0.8010593708697095
L2_linear,0.4128303323781436,0.6142946646634823,0.8501067391385255,0.5287333251214302,1.0,0.7054569861112736
L2_re_upload,0.6592430036926307,0.377821637100064,0.5707503880581739,0.8010593708697095,0.7054569861112736,1.0
