,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.08085559837005228,0.1904302638255243,0.38273308888522595,0.00455634980318514,0.002250226568085791
L1_linear,0.08085559837005228,1.0,0.6625205835400576,0.3827330888852263,0.27523352407483437,0.19043026382552397
L2_all_to_all,0.1904302638255243,0.6625205835400576,1.0,0.6625205835400576,0.12663045794761726,0.08085559837005224
L2_all_to_all_re_upload,0.38273308888522595,0.3827330888852263,0.6625205835400576,1.0,0.04953461343562679,0.029096331741252195
L2_linear,0.00455634980318514,0.27523352407483437,0.12663045794761726,0.04953461343562679,1.0,0.8272593465627109
L2_re_upload,0.002250226568085791,0.19043026382552397,0.08085559837005224,0.029096331741252195,0.8272593465627109,1.0
