,,,,spd,spd,eod,eod,aod,aod,trace_distance_input,trace_distance_input,qsp_diff_output,qsp_diff_output
,,,,mean,std,mean,std,mean,std,mean,std,mean,std
dataset,configuration,model,attribute,,,,,,,,,,
german_credit,L1_all_to_all,XGBoost_stub,sex,0.12314463477461807,0.1115958735319843,0.15567906960764108,0.14884798980108696,0.11412822175410724,0.09203928634919714,0.15024015620022924,0.18198568206265442,0.018815209795693233,0.022157486289328194
german_credit,L1_linear,MLP,age,-0.0004878445402065,0.0008449715298327359,0.013409961685823734,0.0232267349673987,0.0031876648255958332,0.005521197435432168,0.12722051399997528,0.17435011606785514,0.0032310329538763004,0.0027472924700676204
german_credit,L1_linear,MLP,overall,0.008168693009118533,0.014148591323225998,0.017156862745098034,0.029716557972995435,0.0108023978822298,0.018710301975596453,0.12722051399997528,0.17435011606785514,0.0032310329538763004,0.0027472924700676204
german_credit,L1_linear,MLP,sex,0.0071356302252516,0.012359274094159925,0.015555555555555533,0.026943012562182497,0.010236794171220401,0.01773064761117867,0.12722051399997528,0.17435011606785514,0.0032310329538763004,0.0027472924700676204
german_credit,L1_linear,RandomForest,age,-0.06443158051179747,0.095047198484164,-0.0709488393058373,0.10603116878082812,-0.06677745152784594,0.09651643941087232,0.12722051399997528,0.17435011606785514,0.0032310329538763004,0.0027472924700676204
german_credit,L1_linear,RandomForest,overall,-0.0867527862208713,0.10167657630105092,-0.09953749244030578,0.11833823447390562,-0.08336396653356254,0.098469126579988,0.12722051399997528,0.17435011606785514,0.0032310329538763004,0.0027472924700676204
german_credit,L1_linear,RandomForest,sex,-0.09626560937663531,0.10266473090375897,-0.1174823633156966,0.13632411329888186,-0.08907353695365221,0.09495236958638281,0.12722051399997528,0.17435011606785514,0.0032310329538763004,0.0027472924700676204
german_credit,L1_linear,XGBoost_stub,age,0.03319071763278126,0.14754266714190356,0.0419549888921086,0.16060628449771747,0.036656695419372866,0.1604250657655204,0.12722051399997528,0.17435011606785514,0.0032310329538763004,0.0027472924700676204
german_credit,L1_linear,XGBoost_stub,overall,0.013614488348530832,0.1693662219142863,0.013674563099115541,0.20791984049753134,0.018288965694438792,0.15794956549624142,0.12722051399997528,0.17435011606785514,0.0032310329538763004,0.0027472924700676204
german_credit,L1_linear,XGBoost_stub,sex,0.00343325919753217,0.14668025008442034,0.008346389060674753,0.24181644229933819,0.008537306966254099,0.11816708821896081,0.12722051399997528,0.17435011606785514,0.0032310329538763004,0.0027472924700676204
german_credit,L2_all_to_all,MLP,age,0.0036588340515489003,0.00633728647374578,0.009578544061302667,0.01659052497671336,0.008216400457779766,0.014231223048206738,0.15927508739341514,0.07037735437693744,0.09935664027618211,0.07228515663542028
german_credit,L2_all_to_all,MLP,overall,0.007598784194528867,0.013161480300675345,0.0122549019607843,0.021226112837853865,0.011752778034290633,0.020356408685470853,0.15927508739341514,0.07037735437693744,0.09935664027618211,0.07228515663542028
german_credit,L2_all_to_all,MLP,sex,0.0077213909153842,0.013373841370546195,0.0111111111111111,0.019245008972987504,0.012181238615664834,0.021098524181451465,0.15927508739341514,0.07037735437693744,0.09935664027618211,0.07228515663542028
