,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.5809124203331966,0.8902300549434978,0.5809124203331966,0.6788452994243187,0.7825279247400667
L1_linear,0.5809124203331966,1.0,0.4901529604158248,1.0,0.3339982558219978,0.7825279247400675
L2_all_to_all,0.8902300549434978,0.4901529604158248,1.0,0.4901529604158248,0.7825279247400675,0.678845299424318
L2_all_to_all_re_upload,0.5809124203331966,1.0,0.4901529604158248,1.0,0.3339982558219978,0.7825279247400675
L2_linear,0.6788452994243187,0.3339982558219978,0.7825279247400675,0.3339982558219978,1.0,0.4901529604158248
L2_re_upload,0.7825279247400667,0.7825279247400675,0.678845299424318,0.7825279247400675,0.4901529604158248,1.0
