,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.3569813204079746,0.7421739437973971,0.4692211560417393,0.41082673866037656,0.6216849323610449
L1_linear,0.3569813204079746,1.0,0.21126001728480437,0.8435258690926944,0.0812337507419117,0.15718693998205982
L2_all_to_all,0.7421739437973971,0.21126001728480437,1.0,0.29246809625552006,0.6216849323610443,0.8693470527274352
L2_all_to_all_re_upload,0.4692211560417393,0.8435258690926944,0.29246809625552006,1.0,0.12205953698926214,0.22352408460563478
L2_linear,0.41082673866037656,0.0812337507419117,0.6216849323610443,0.12205953698926214,1.0,0.7421739437973964
L2_re_upload,0.6216849323610449,0.15718693998205982,0.8693470527274352,0.22352408460563478,0.7421739437973964,1.0
