,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.25683925795785656,0.25683925795785656,0.4883504271844812,0.7054569861112736,0.23135040777413796
L1_linear,0.25683925795785656,1.0,0.023342202012890816,0.6592430036926307,0.1305700181157363,0.949771219363484
L2_all_to_all,0.25683925795785656,0.023342202012890816,1.0,0.06772559147846502,0.4496917979688907,0.01976491487157471
L2_all_to_all_re_upload,0.4883504271844812,0.6592430036926307,0.06772559147846502,1.0,0.2842146925863076,0.6142946646634823
L2_linear,0.7054569861112736,0.1305700181157363,0.4496917979688907,0.2842146925863076,1.0,0.11529061707139364
L2_re_upload,0.23135040777413796,0.949771219363484,0.01976491487157471,0.6142946646634823,0.11529061707139364,1.0
