,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.7054569861112732,0.1305700181157362,0.949771219363484,0.7054569861112732,0.9497712193634843
L1_linear,0.7054569861112732,1.0,0.25683925795785656,0.7527841326498471,1.0,0.6592430036926307
L2_all_to_all,0.1305700181157362,0.25683925795785656,1.0,0.14737561862304674,0.25683925795785656,0.11529061707139364
L2_all_to_all_re_upload,0.949771219363484,0.7527841326498471,0.14737561862304674,1.0,0.7527841326498471,0.8997412986871713
L2_linear,0.7054569861112732,1.0,0.25683925795785656,0.7527841326498471,1.0,0.6592430036926307
L2_re_upload,0.9497712193634843,0.6592430036926307,0.11529061707139364,0.8997412986871713,0.6592430036926307,1.0
