,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.8501067391385255,0.1014538126142077,0.31349994558358807,0.34470422200695783,0.1305700181157363
L1_linear,0.8501067391385255,1.0,0.14737561862304688,0.4128303323781436,0.44969179796889136,0.1858767323658761
L2_all_to_all,0.1014538126142077,0.14737561862304688,1.0,0.5287333251214302,0.4883504271844812,0.8997412986871713
L2_all_to_all_re_upload,0.31349994558358807,0.4128303323781436,0.5287333251214302,1.0,0.949771219363484,0.6142946646634826
L2_linear,0.34470422200695783,0.44969179796889136,0.4883504271844812,0.949771219363484,1.0,0.5707503880581739
L2_re_upload,0.1305700181157363,0.1858767323658761,0.8997412986871713,0.6142946646634826,0.5707503880581739,1.0
