,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.6592430036926307,0.05084134932605777,0.377821637100064,0.41283033237814337,0.2313504077741384
L1_linear,0.6592430036926307,1.0,0.1305700181157362,0.6592430036926307,0.7054569861112732,0.4496917979688909
L2_all_to_all,0.05084134932605777,0.1305700181157362,1.0,0.2842146925863074,0.25683925795785656,0.4496917979688907
L2_all_to_all_re_upload,0.377821637100064,0.6592430036926307,0.2842146925863074,1.0,0.9497712193634843,0.7527841326498471
L2_linear,0.41283033237814337,0.7054569861112732,0.25683925795785656,0.9497712193634843,1.0,0.7054569861112736
L2_re_upload,0.2313504077741384,0.4496917979688909,0.4496917979688907,0.7527841326498471,0.7054569861112736,1.0
