,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.12663045794761718,0.27523352407483437,0.12663045794761718,0.002250226568085791,0.00882876095281863
L1_linear,0.12663045794761718,1.0,0.6625205835400574,1.0,0.12663045794761718,0.27523352407483437
L2_all_to_all,0.27523352407483437,0.6625205835400574,1.0,0.6625205835400574,0.04953461343562668,0.12663045794761718
L2_all_to_all_re_upload,0.12663045794761718,1.0,0.6625205835400574,1.0,0.12663045794761718,0.27523352407483437
L2_linear,0.002250226568085791,0.12663045794761718,0.04953461343562668,0.12663045794761718,1.0,0.6625205835400574
L2_re_upload,0.00882876095281863,0.27523352407483437,0.12663045794761718,0.27523352407483437,0.6625205835400574,1.0
