,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.8272593465627112,0.6625205835400576,0.8272593465627115,0.12663045794761726,0.6625205835400576
L1_linear,0.8272593465627112,1.0,0.8272593465627115,0.6625205835400576,0.08085559837005224,0.8272593465627115
L2_all_to_all,0.6625205835400576,0.8272593465627115,1.0,0.5126907602619235,0.04953461343562674,1.0
L2_all_to_all_re_upload,0.8272593465627115,0.6625205835400576,0.5126907602619235,1.0,0.1904302638255243,0.5126907602619235
L2_linear,0.12663045794761726,0.08085559837005224,0.04953461343562674,0.1904302638255243,1.0,0.04953461343562674
L2_re_upload,0.6625205835400576,0.8272593465627115,1.0,0.5126907602619235,0.04953461343562674,1.0
