,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.08897301170181333,0.5287333251214298,0.5287333251214298,0.9497712193634843,0.5287333251214298
L1_linear,0.08897301170181333,1.0,0.01976491487157471,0.2842146925863076,0.07775989643932948,0.2842146925863076
L2_all_to_all,0.5287333251214298,0.01976491487157471,1.0,0.2077120857275565,0.5707503880581737,0.2077120857275565
L2_all_to_all_re_upload,0.5287333251214298,0.2842146925863076,0.2077120857275565,1.0,0.4883504271844812,1.0
L2_linear,0.9497712193634843,0.07775989643932948,0.5707503880581737,0.4883504271844812,1.0,0.4883504271844812
L2_re_upload,0.5287333251214298,0.2842146925863076,0.2077120857275565,1.0,0.4883504271844812,1.0
