,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.20771208572755673,0.3778216371000641,0.2842146925863074,0.8010593708697098,0.2842146925863074
L1_linear,0.20771208572755673,1.0,0.032209685673710464,0.850106739138526,0.1305700181157363,0.850106739138526
L2_all_to_all,0.3778216371000641,0.032209685673710464,1.0,0.0508413493260578,0.5287333251214302,0.0508413493260578
L2_all_to_all_re_upload,0.2842146925863074,0.850106739138526,0.0508413493260578,1.0,0.18587673236587587,1.0
L2_linear,0.8010593708697098,0.1305700181157363,0.5287333251214302,0.18587673236587587,1.0,0.18587673236587587
L2_re_upload,0.2842146925863074,0.850106739138526,0.0508413493260578,1.0,0.18587673236587587,1.0
