,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.023342202012890816,0.05878172135535891,0.002496908915141548,0.7054569861112732,0.25683925795785656
L1_linear,0.023342202012890816,1.0,3.215955563200662e-05,1.2131545083660686e-07,0.05878172135535886,0.25683925795785656
L2_all_to_all,0.05878172135535891,3.215955563200662e-05,1.0,0.25683925795785656,0.023342202012890816,0.002496908915141548
L2_all_to_all_re_upload,0.002496908915141548,1.2131545083660686e-07,0.25683925795785656,1.0,0.0006697294490218288,3.215955563200678e-05
L2_linear,0.7054569861112732,0.05878172135535886,0.023342202012890816,0.0006697294490218288,1.0,0.4496917979688909
L2_re_upload,0.25683925795785656,0.25683925795785656,0.002496908915141548,3.215955563200678e-05,0.4496917979688909,1.0
