,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.07775989643932948,0.3134999455835884,0.8010593708697095,0.16578668398105845,0.20771208572755684
L1_linear,0.07775989643932948,1.0,0.4496917979688907,0.1305700181157363,0.7054569861112732,0.6142946646634823
L2_all_to_all,0.3134999455835884,0.4496917979688907,1.0,0.44969179796889136,0.7054569861112732,0.8010593708697095
L2_all_to_all_re_upload,0.8010593708697095,0.1305700181157363,0.44969179796889136,1.0,0.2568392579578568,0.3134999455835884
L2_linear,0.16578668398105845,0.7054569861112732,0.7054569861112732,0.2568392579578568,1.0,0.8997412986871713
L2_re_upload,0.20771208572755684,0.6142946646634823,0.8010593708697095,0.3134999455835884,0.8997412986871713,1.0
