,L1_all_to_all,L1_linear,L2_all_to_all,L2_all_to_all_re_upload,L2_linear,L2_re_upload
L1_all_to_all,1.0,0.11529061707139364,0.11529061707139364,0.5707503880581739,0.20771208572755673,0.7527841326498471
L1_linear,0.11529061707139364,1.0,1.0,0.31349994558358807,0.7527841326498471,0.20771208572755673
L2_all_to_all,0.11529061707139364,1.0,1.0,0.31349994558358807,0.7527841326498471,0.20771208572755673
L2_all_to_all_re_upload,0.5707503880581739,0.31349994558358807,0.31349994558358807,1.0,0.4883504271844812,0.8010593708697095
L2_linear,0.20771208572755673,0.7527841326498471,0.7527841326498471,0.4883504271844812,1.0,0.3447042220069575
L2_re_upload,0.7527841326498471,0.20771208572755673,0.20771208572755673,0.8010593708697095,0.3447042220069575,1.0
